gid,role,role_base,role_detail,is_truncated,role_score,cluster_id,priority_score,evidence,depth,is_seed,in_deg,out_deg,in_kzt,out_kzt,pass_through,fast_share,tainted_in_kzt,taint_share,taint_state_share,taint_iterations,block_impact,betweenness,seed_sources,p_onward,cycles_le4
100000004058740100,peripheral,peripheral,peripheral,False,0.8,2,0.2618,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,30000.0,0.0,0.0,,30000.0,1.0,1.0,8,0.0001185378199440581,0.0,1,,0
100000003980083100,peripheral,peripheral,peripheral,False,0.8,67,0.2618,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,30000.0,0.0,0.0,,30000.0,1.0,1.0,8,0.0001185378199440581,0.0,1,,0
100000001852140100,peripheral,peripheral,peripheral,False,0.8,57,0.2618,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,30000.0,0.0,0.0,,30000.0,1.0,1.0,8,0.0001185378199440581,0.0,1,,0
100000005939154100,peripheral,peripheral,peripheral,False,0.8,7,0.2613,"Признаков роли нет: вход 22 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,22000.0,0.0,0.0,,21941.82847970086,0.9973558399864028,0.9965217601156067,8,8.669788378558035e-05,0.0,7,,0
100000001114385100,peripheral,peripheral,peripheral,False,0.8,3,0.2613,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,29500.0,0.0,0.0,,20115.023176457995,0.6818651924223049,0.623412894157695,8,7.947969984873147e-05,0.0,7,,0
100000002481735100,peripheral,peripheral,peripheral,False,0.8,7,0.2605,"Признаков роли нет: вход 22 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,22436.0,0.0,0.0,,21540.277625902036,0.9600765566902316,0.9446053428260783,8,8.511125169208683e-05,0.0,7,,0
100000005082652100,peripheral,peripheral,peripheral,False,0.8,4,0.26,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,30000.0,0.0,0.0,,29629.62962962963,0.9876543209876544,0.9629629629629629,8,0.00011707439006825352,0.0,1,,0
100000004687099100,peripheral,peripheral,peripheral,False,0.8,4,0.26,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,30000.0,0.0,0.0,,29629.62962962963,0.9876543209876544,0.9876543209876544,8,0.00011707439006825352,0.0,1,,0
100000002613776100,peripheral,peripheral,peripheral,False,0.8,3,0.2592,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,30000.0,0.0,0.0,,19899.782554832895,0.6633260851610965,0.635600226599388,8,7.862922804703165e-05,0.0,7,,0
100000006734554100,peripheral,peripheral,peripheral,False,0.8,28,0.259,"Признаков роли нет: вход 16 тыс от 1, выход 25 тыс к 1, передал в 1,5 раза больше полученного (есть невидимые поступления извне).",1,False,1,1,16500.0,25000.0,1.5151515151515151,0.0,16500.0,1.0,1.0,8,0.0001639773175892804,5.944405541612623e-07,1,,0
100000001249054100,peripheral,peripheral,truncated,True,1.0,9,0.2582,Обрезан на 4-м хопе: исходящие не выгружались. Получил 17 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,17375.0,0.0,0.0,,9590.57295848656,0.5519754220711689,0.5245132233584058,8,3.7894853683713245e-05,0.0,7,0.31576836166159644,0
100000008524903100,peripheral,peripheral,truncated,True,1.0,1,0.2578,Обрезан на 4-м хопе: исходящие не выгружались. Получил 15 тыс от 1 плат.; оценка P(переводит дальше)=29%.,4,False,1,0,15000.0,0.0,0.0,,9989.145537572329,0.6659430358381553,0.6424778096295601,8,3.9469717837523734e-05,0.0,7,0.2936973946720545,0
100000001164648100,terminal,terminal,terminal,False,0.628,9,0.2575,"Деньги оседают: получил 14 тыс от 2 плат., исходящих ≥5 000 KZT нет (хоп 1 выгружен полностью).",1,False,2,0,13660.0,0.0,0.0,,13027.45981909618,0.9536939838284173,0.9536939838284173,8,5.1474889545530174e-05,0.0,7,,0
100000008782056100,peripheral,peripheral,peripheral,False,0.8,2,0.2575,"Признаков роли нет: вход 29 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,29082.0,0.0,0.0,,29082.0,1.0,1.0,8,0.00011491056265376993,0.0,1,,0
100000003072676100,peripheral,peripheral,peripheral,False,0.8,16,0.2574,"Признаков роли нет: вход 32 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,31545.0,0.0,0.0,,19248.87626629667,0.610203717428964,0.4973411187126133,8,7.605732763267344e-05,0.0,7,,0
100000004674389100,peripheral,peripheral,truncated,True,1.0,11,0.2569,Обрезан на 4-м хопе: исходящие не выгружались. Получил 15 тыс от 1 плат.; оценка P(переводит дальше)=30%.,4,False,1,0,15000.0,0.0,0.0,,6369.805807002047,0.4246537204668031,0.3937170066183862,8,2.516876312760408e-05,0.0,8,0.2957868929194087,0
100000002540033100,peripheral,peripheral,truncated,True,1.0,19,0.2568,Обрезан на 4-м хопе: исходящие не выгружались. Получил 10 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,10000.0,0.0,0.0,,6261.857523717879,0.626185752371788,0.6156058146606508,8,2.474223132202755e-05,0.0,9,0.31930107309463474,0
100000008759795100,peripheral,peripheral,truncated,True,1.0,9,0.2566,Обрезан на 4-м хопе: исходящие не выгружались. Получил 17 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,17000.0,0.0,0.0,,15518.845306423565,0.9128732533190332,0.9128732533190332,8,6.131900302242835e-05,0.0,1,0.3156501503236297,0
100000005093521100,peripheral,peripheral,peripheral,False,0.8,3,0.2558,"Признаков роли нет: вход 15 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,15200.0,0.0,0.0,,15200.0,1.0,1.0,8,6.005916210498944e-05,0.0,10,,0
100000004670388100,peripheral,peripheral,peripheral,False,0.8,49,0.2556,"Признаков роли нет: вход 160 тыс от 1, выход 720 тыс к 2, передал в 4,5 раза больше полученного (есть невидимые поступления извне).",3,False,1,2,160354.0,720000.0,4.490065729573319,0.5277777777777778,12821.642640743914,0.07995835863616695,0.06058906092324414,8,-0.0009005741124377653,1.9616538287321655e-05,7,,1
100000008525136100,peripheral,peripheral,truncated,True,1.0,1,0.255,Обрезан на 4-м хопе: исходящие не выгружались. Получил 14 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,14100.0,0.0,0.0,,9881.903761611677,0.7008442384121757,0.6843667296501798,8,3.9045977626550544e-05,0.0,7,0.2810301218868134,0
100000003096787100,peripheral,peripheral,truncated,True,1.0,9,0.2538,Обрезан на 4-м хопе: исходящие не выгружались. Получил 16 тыс от 1 плат.; оценка P(переводит дальше)=29%.,4,False,1,0,16400.0,0.0,0.0,,9052.39692196717,0.5519754220711689,0.5245132233584058,8,3.5768379879924555e-05,0.0,7,0.2858830104042364,0
100000000850297100,transit,transit,transit,False,1.0,9,0.2531,"Признаки транзита: получил 18 тыс, передал 100%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",2,False,1,1,17520.0,17520.0,1.0,1.0,16843.289733187718,0.9613749847709885,0.9613749847709885,8,-0.0019412479043569133,0.0,1,,1
100000004049912100,peripheral,peripheral,truncated,True,1.0,17,0.2529,Обрезан на 4-м хопе: исходящие не выгружались. Получил 10 тыс от 1 плат.; оценка P(переводит дальше)=27%.,4,False,1,0,10000.0,0.0,0.0,,10000.0,1.0,1.0,8,3.9512606648019366e-05,0.0,7,0.27127130912052166,0
100000003470579100,peripheral,peripheral,truncated,True,1.0,25,0.2527,Обрезан на 4-м хопе: исходящие не выгружались. Получил 357 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,357000.0,0.0,0.0,,2850.203080703873,0.007983762130823174,0.007629862125019349,8,1.1261895319403779e-05,0.0,7,0.31694548295210884,0
100000002938501100,peripheral,peripheral,peripheral,False,0.8,7,0.252,"Признаков роли нет: вход 8 тыс от 1, выход 5 тыс к 1, передал 60%.",1,False,1,1,8395.0,5000.0,0.5955926146515783,0.0,8395.0,1.0,1.0,8,0.00014148760089441673,1.7943915472918004e-05,7,,0
100000003814002100,peripheral,peripheral,peripheral,False,0.8,8,0.2517,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,30000.0,0.0,0.0,,18575.341959084617,0.6191780653028206,0.5403576910379955,8,7.339601801819348e-05,0.0,7,,0
100000004260869100,peripheral,peripheral,truncated,True,1.0,7,0.2514,Обрезан на 4-м хопе: исходящие не выгружались. Получил 10 тыс от 1 плат.; оценка P(переводит дальше)=29%.,4,False,1,0,10000.0,0.0,0.0,,9956.42363718041,0.995642363718041,0.9729733455906622,8,3.9340425079699575e-05,0.0,7,0.2874572207978199,0
100000008503177100,peripheral,peripheral,peripheral,False,0.8,6,0.2513,"Признаков роли нет: вход 34 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,33951.0,0.0,0.0,,17978.61458310386,0.5295459510207021,0.44201095570508103,8,7.103819260985666e-05,0.0,7,,0
100000004806903100,peripheral,peripheral,peripheral,False,0.8,3,0.2513,"Признаков роли нет: вход 18 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,18000.0,0.0,0.0,,13863.21921934196,0.7701788455189977,0.7559595943914438,8,5.477719278885288e-05,0.0,10,,0
100000002528978100,peripheral,peripheral,truncated,True,1.0,9,0.2511,Обрезан на 4-м хопе: исходящие не выгружались. Получил 16 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,15900.0,0.0,0.0,,8776.409210931586,0.5519754220711689,0.5245132233584058,8,3.467788049331492e-05,0.0,7,0.3152878800527935,0
100000002194329100,peripheral,peripheral,peripheral,False,0.8,1,0.2511,"Признаков роли нет: вход 25 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,25170.0,0.0,0.0,,19044.6867772659,0.7566423034273301,0.6659430358381553,8,7.525052173647634e-05,0.0,7,,0
100000008582730100,transit,transit,transit,False,1.0,17,0.251,"Признаки транзита: получил 5 тыс, передал 100%; 100% ушло в течение 2 дней после поступления, медианная задержка 0 дн.",3,False,1,1,5000.0,5000.0,1.0,1.0,4142.103435849744,0.8284206871699488,0.7671508504285657,8,2.999226778961738e-05,0.0,7,,1
100000001202787100,peripheral,peripheral,truncated,True,1.0,1,0.251,Обрезан на 4-м хопе: исходящие не выгружались. Получил 15 тыс от 2 плат.; оценка P(переводит дальше)=46%.,4,False,2,0,14850.0,0.0,0.0,,9093.172902767463,0.6123348756072365,0.5858415712285548,8,3.592949640892985e-05,0.0,7,0.4591482608742903,0
100000003173783100,peripheral,peripheral,truncated,True,1.0,29,0.2508,Обрезан на 4-м хопе: исходящие не выгружались. Получил 24 тыс от 1 плат.; оценка P(переводит дальше)=29%.,4,False,1,0,23500.0,0.0,0.0,,7783.498847575511,0.33121271691810683,0.27903398155037606,8,3.075463283095034e-05,0.0,7,0.29186591832628755,0
100000005105153100,peripheral,peripheral,peripheral,False,0.8,1,0.2508,"Признаков роли нет: вход 30 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,30000.0,0.0,0.0,,18290.27143199296,0.6096757143997653,0.5927251975686629,8,7.226963005774312e-05,0.0,7,,0
100000006866831100,peripheral,peripheral,truncated,True,1.0,1,0.2507,Обрезан на 4-м хопе: исходящие не выгружались. Получил 16 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,16500.0,0.0,0.0,,8651.257462343761,0.5243186340814401,0.48545785661686525,8,3.4183373312067715e-05,0.0,7,0.3090126101502023,0
100000008229700100,peripheral,peripheral,peripheral,False,0.8,10,0.2505,"Признаков роли нет: вход 24 тыс от 1, выход 7 тыс к 1, передал 31%.",1,False,1,1,23500.0,7200.0,0.30638297872340425,0.0,23500.0,1.0,1.0,8,0.00012130370240941946,1.981468513870874e-07,1,,0
100000000425407100,peripheral,peripheral,peripheral,False,0.8,3,0.2502,"Признаков роли нет: вход 20 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,20000.0,0.0,0.0,,20000.0,1.0,1.0,8,7.902521329603873e-05,0.0,7,,0
100000001420847100,peripheral,peripheral,peripheral,False,0.8,17,0.2502,"Признаков роли нет: вход 20 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,20000.0,0.0,0.0,,20000.0,1.0,1.0,8,7.902521329603873e-05,0.0,7,,0
100000003148220100,peripheral,peripheral,peripheral,False,0.8,57,0.25,"Признаков роли нет: вход 6 тыс от 1, выход 43 тыс к 2, передал в 7,7 раза больше полученного (есть невидимые поступления извне).",1,False,1,2,5650.0,43400.0,7.68141592920354,0.22119815668202766,5650.0,1.0,1.0,8,0.0003123471555525931,3.962937027741748e-07,1,,1
100000008632060100,peripheral,peripheral,peripheral,False,0.8,1,0.2496,"Признаков роли нет: вход 6 тыс от 1, выход 339 тыс к 9, передал в 56,5 раза больше полученного (есть невидимые поступления извне).",3,False,1,9,6000.0,339200.0,56.53333333333333,0.0,3640.0837749843363,0.6066806291640561,0.46308466801649245,8,-0.01569504369260086,0.0005365436581217861,7,,4
100000002726055100,peripheral,peripheral,truncated,True,1.0,20,0.2496,Обрезан на 4-м хопе: исходящие не выгружались. Получил 10 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,10000.0,0.0,0.0,,9804.778377953937,0.9804778377953937,0.9714212669487975,8,3.874123513189513e-05,0.0,7,0.32368642595614955,0
100000002227960100,peripheral,peripheral,truncated,True,1.0,20,0.2496,Обрезан на 4-м хопе: исходящие не выгружались. Получил 10 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,10000.0,0.0,0.0,,9804.778377953937,0.9804778377953937,0.9714212669487975,8,3.874123513189513e-05,0.0,7,0.2752637629441042,0
100000003105089100,peripheral,peripheral,truncated,True,1.0,20,0.2496,Обрезан на 4-м хопе: исходящие не выгружались. Получил 10 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,10000.0,0.0,0.0,,9804.778377953937,0.9804778377953937,0.9714212669487975,8,3.874123513189513e-05,0.0,7,0.31278273225436926,0
100000006491963100,peripheral,peripheral,truncated,True,1.0,9,0.2494,Обрезан на 4-м хопе: исходящие не выгружались. Получил 16 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,16000.0,0.0,0.0,,14605.972053104531,0.9128732533190332,0.9128732533190332,8,5.7712002844534543e-05,0.0,1,0.32406625770615244,0
100000003188607100,peripheral,peripheral,peripheral,False,0.8,4,0.2492,"Признаков роли нет: вход 18 тыс от 1, выход 5 тыс к 1, передал 28%.",2,False,1,1,18000.0,5000.0,0.2777777777777778,0.0,17777.777777777777,0.9876543209876543,0.9876543209876543,8,0.0001642940576416158,5.944405541612623e-07,1,,0
100000004687282100,peripheral,peripheral,peripheral,False,0.8,7,0.249,"Признаков роли нет: вход 20 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,20000.0,0.0,0.0,,19998.96928876996,0.999948464438498,0.9999356887064634,8,7.902114068728458e-05,0.0,7,,0
100000005417257100,peripheral,peripheral,peripheral,False,0.8,18,0.249,"Признаков роли нет: вход 0 от 0, выход 106 тыс к 2, передал н/д.",0,True,0,2,0.0,106000.0,,0.0,0.0,,1.0,8,0.0006756655736811312,0.0,0,,0
100000006919124100,peripheral,peripheral,peripheral,False,0.8,1,0.2487,"Признаков роли нет: вход 25 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,25000.0,0.0,0.0,,18916.05758568325,0.7566423034273301,0.6659430358381553,8,7.474227427145114e-05,0.0,7,,0
100000008691495100,peripheral,peripheral,peripheral,False,0.8,2,0.2482,"Признаков роли нет: вход 27 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,27000.0,0.0,0.0,,27000.0,1.0,1.0,8,0.0001066840379496523,0.0,1,,0
100000004292885100,terminal,terminal,terminal,False,0.591,2,0.2475,"Деньги оседают: получил 113 тыс от 1 плат., исходящих ≥5 000 KZT нет (хоп 3 выгружен полностью).",3,False,1,0,112700.0,0.0,0.0,,10188.421161437736,0.09040302716448746,0.06726664348977997,8,4.025710777164537e-05,0.0,1,,0
100000007267915100,peripheral,peripheral,peripheral,False,0.8,16,0.2473,"Признаков роли нет: вход 21 тыс от 2, выход 10 тыс к 1, передал 48%.",3,False,2,1,21000.0,10000.0,0.47619047619047616,1.0,13645.185106470864,0.6497707193557555,0.5667739528366473,8,7.061445585304205e-05,1.6729898929614312e-06,7,,0
100000001130176100,peripheral,peripheral,peripheral,False,0.8,1,0.2466,"Признаков роли нет: вход 25 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,25000.0,0.0,0.0,,18538.22833759433,0.7415291335037731,0.7281273785953285,8,7.324937242541987e-05,0.0,7,,0
100000002832753100,peripheral,peripheral,truncated,True,1.0,15,0.2464,Обрезан на 4-м хопе: исходящие не выгружались. Получил 12 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,12500.0,0.0,0.0,,8726.685529300035,0.6981348423440028,0.6662245847696121,8,3.4481409265986285e-05,0.0,7,0.2763815020610713,0
100000002733083100,peripheral,peripheral,truncated,True,1.0,9,0.2459,Обрезан на 4-м хопе: исходящие не выгружались. Получил 15 тыс от 1 плат.; оценка P(переводит дальше)=30%.,4,False,1,0,15200.0,0.0,0.0,,8390.026415481767,0.5519754220711689,0.5245132233584058,8,3.315118135208499e-05,0.0,7,0.3021767857888502,0
100000004167082100,peripheral,peripheral,truncated,True,1.0,13,0.2459,Обрезан на 4-м хопе: исходящие не выгружались. Получил 13 тыс от 1 плат.; оценка P(переводит дальше)=26%.,4,False,1,0,13300.0,0.0,0.0,,8597.183247112862,0.6464047554220197,0.6315835235709054,8,3.396971199243624e-05,0.0,7,0.26283397695962735,0
100000002696152100,peripheral,peripheral,peripheral,False,0.8,11,0.2457,"Признаков роли нет: вход 22 тыс от 1, выход 69 тыс к 2, передал в 3,2 раза больше полученного (есть невидимые поступления извне).",3,False,1,2,21800.0,69000.0,3.165137614678899,0.21739130434782608,2553.701912373673,0.11714228955842537,0.07666499791621202,8,3.0992055869719696e-05,2.139985994980544e-05,8,,1
100000008677368100,peripheral,peripheral,truncated,True,1.0,4,0.2456,Обрезан на 4-м хопе: исходящие не выгружались. Получил 14 тыс от 1 плат.; оценка P(переводит дальше)=29%.,4,False,1,0,13500.0,0.0,0.0,,8513.249639434638,0.6306110844025657,0.5956976635627181,8,3.363806842988624e-05,0.0,7,0.2890011703860471,0
100000002554175100,peripheral,peripheral,peripheral,False,0.8,9,0.2454,"Признаков роли нет: вход 25 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,24621.0,0.0,0.0,,18407.651794268946,0.7476402986990353,0.7340348423324576,8,7.273343046612746e-05,0.0,7,,0
100000001275557100,peripheral,peripheral,truncated,True,1.0,21,0.2451,Обрезан на 4-м хопе: исходящие не выгружались. Получил 20 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,20000.0,0.0,0.0,,7574.23887870177,0.3787119439350885,0.3209595163722106,8,2.9927792147209606e-05,0.0,7,0.27672857444419513,0
100000004655046100,peripheral,peripheral,truncated,True,1.0,9,0.2448,Обрезан на 4-м хопе: исходящие не выгружались. Получил 24 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,24000.0,0.0,0.0,,3860.267887624887,0.16084449531770362,0.15694395815079437,8,1.525292465995934e-05,0.0,9,0.32409174745207614,0
100000005367445100,transit,transit,transit,False,1.0,5,0.2444,"Признаки транзита: получил 5 тыс, передал 100%; 100% ушло в течение 2 дней после поступления, медианная задержка 1 дн.",3,False,1,1,5000.0,5000.0,1.0,1.0,1549.0245545782718,0.3098049109156544,0.2427388273663806,8,1.0916221693276016e-05,0.0,9,,1
100000008066326100,peripheral,peripheral,peripheral,False,0.8,1,0.2442,"Признаков роли нет: вход 19 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,19320.0,0.0,0.0,,19320.0,1.0,1.0,8,7.633835604397342e-05,0.0,7,,0
100000002214570100,peripheral,peripheral,peripheral,False,0.8,2,0.2442,"Признаков роли нет: вход 26 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,26471.0,0.0,0.0,,26471.0,1.0,1.0,8,0.00010459382105797208,0.0,1,,0
100000003083865100,peripheral,peripheral,truncated,True,1.0,9,0.2437,Обрезан на 4-м хопе: исходящие не выгружались. Получил 15 тыс от 1 плат.; оценка P(переводит дальше)=29%.,4,False,1,0,15000.0,0.0,0.0,,8279.631331067534,0.5519754220711689,0.5245132233584058,8,3.271498159746469e-05,0.0,7,0.28542638628554573,0
100000003166017100,peripheral,peripheral,truncated,True,1.0,9,0.2437,Обрезан на 4-м хопе: исходящие не выгружались. Получил 15 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,15000.0,0.0,0.0,,8279.631331067534,0.5519754220711689,0.5245132233584058,8,3.271498159746469e-05,0.0,7,0.30850248090394766,0
100000001089055100,peripheral,peripheral,truncated,True,1.0,16,0.2436,Обрезан на 4-м хопе: исходящие не выгружались. Получил 13 тыс от 1 плат.; оценка P(переводит дальше)=28%.,4,False,1,0,13000.0,0.0,0.0,,8435.819495543876,0.6489091919649135,0.6239484229363852,8,3.333212174805281e-05,0.0,7,0.2806187350621956,0
100000005532138100,peripheral,peripheral,peripheral,False,0.8,4,0.2435,"Признаков роли нет: вход 25 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,25046.0,0.0,0.0,,17942.65092144841,0.716387883152935,0.6306110844025657,8,7.08960908082528e-05,0.0,7,,0
100000000860514100,peripheral,peripheral,peripheral,False,0.8,24,0.2433,"Признаков роли нет: вход 12 тыс от 1, выход 50 тыс к 1, передал в 4,2 раза больше полученного (есть невидимые поступления извне).",3,False,1,1,12000.0,50000.0,4.166666666666667,0.0,3999.9176895083087,0.3333264741256924,0.2622063603196312,8,6.760700130861154e-05,2.0012831990095827e-05,7,,0
100000008666075100,peripheral,peripheral,peripheral,False,0.8,2,0.2433,"Признаков роли нет: вход 26 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,26217.0,0.0,0.0,,26217.0,1.0,1.0,8,0.00010359020084911238,0.0,1,,0
100000004783447100,peripheral,peripheral,peripheral,False,0.8,2,0.2428,"Признаков роли нет: вход 26 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,26200.0,0.0,0.0,,26200.0,1.0,1.0,8,0.00010352302941781075,0.0,1,,0
100000006412162100,peripheral,peripheral,truncated,True,1.0,9,0.2427,Обрезан на 4-м хопе: исходящие не выгружались. Получил 15 тыс от 1 плат.; оценка P(переводит дальше)=32%.,4,False,1,0,15000.0,0.0,0.0,,13693.098799785499,0.9128732533190332,0.9128732533190332,8,5.410500266687625e-05,0.0,1,0.3237118315121713,0
100000001954903100,peripheral,peripheral,peripheral,False,0.8,9,0.2425,"Признаков роли нет: вход 27 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,27118.0,0.0,0.0,,26070.566837019665,0.9613749847709885,0.9613749847709885,8,0.0001030116052521784,0.0,1,,0
100000005268319100,peripheral,peripheral,peripheral,False,0.8,1,0.242,"Признаков роли нет: вход 20 тыс от 1, выход 91 тыс к 5, передал в 4,6 раза больше полученного (есть невидимые поступления извне).",3,False,1,5,19712.8,91000.0,4.6162899232985675,0.26373626373626374,11959.373906585204,0.6066806291640561,0.4630846680164924,8,-0.003306801141501687,4.0473877157209365e-05,7,,1
100000005092518100,peripheral,peripheral,peripheral,False,0.8,2,0.2418,"Признаков роли нет: вход 26 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,26144.0,0.0,0.0,,26144.0,1.0,1.0,8,0.00010330175882058184,0.0,1,,0
100000004218576100,peripheral,peripheral,peripheral,False,0.8,2,0.2418,"Признаков роли нет: вход 26 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,26144.0,0.0,0.0,,26144.0,1.0,1.0,8,0.00010330175882058184,0.0,1,,0
100000005709551100,peripheral,peripheral,peripheral,False,0.8,13,0.2416,"Признаков роли нет: вход 25 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,24560.0,0.0,0.0,,17860.5799347029,0.7272223100449063,0.6464047554220197,8,7.057180694659497e-05,0.0,7,,0
100000008576528100,peripheral,peripheral,peripheral,False,0.8,8,0.2415,"Признаков роли нет: вход 28 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,28000.0,0.0,0.0,,17336.985828478977,0.6191780653028206,0.5403576910379955,8,6.850295015033747e-05,0.0,7,,0
100000003904497100,peripheral,peripheral,truncated,True,1.0,5,0.2414,Обрезан на 4-м хопе: исходящие не выгружались. Получил 10 тыс от 1 плат.; оценка P(переводит дальше)=26%.,4,False,1,0,10000.0,0.0,0.0,,4980.5176456476765,0.49805176456476763,0.4662888157176649,8,1.9679323463518946e-05,0.0,9,0.26339633508960064,0
100000008773876100,peripheral,peripheral,peripheral,False,0.8,2,0.2414,"Признаков роли нет: вход 26 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,26120.0,0.0,0.0,,26120.0,1.0,1.0,8,0.0001032069285646266,0.0,1,,0
100000005328215100,peripheral,peripheral,peripheral,False,0.8,9,0.2413,"Признаков роли нет: вход 27 тыс от 1, выход 0 к 0, передал 0%.",2,False,1,0,27000.0,0.0,0.0,,25957.12458881669,0.9613749847709885,0.9613749847709885,8,0.00010256336535915718,0.0,1,,0
100000001065481100,peripheral,peripheral,truncated,True,1.0,13,0.2409,Обрезан на 4-м хопе: исходящие не выгружались. Получил 16 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,16000.0,0.0,0.0,,7620.442894039971,0.4762776808774982,0.3711571041630626,8,3.0110356255595765e-05,0.0,7,0.30884785950781096,0
100000000404740100,peripheral,peripheral,truncated,True,1.0,24,0.2407,Обрезан на 4-м хопе: исходящие не выгружались. Получил 25 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,25000.0,0.0,0.0,,6555.159007990779,0.2622063603196312,0.2622063603196312,8,2.5901141939817947e-05,0.0,7,0.3069487663706049,0
100000005849862100,peripheral,peripheral,truncated,True,1.0,4,0.2405,Обрезан на 4-м хопе: исходящие не выгружались. Получил 13 тыс от 1 плат.; оценка P(переводит дальше)=31%.,4,False,1,0,13000.0,0.0,0.0,,8197.944097233354,0.6306110844025657,0.5956976635627181,8,3.239221404359416e-05,0.0,7,0.3056001603781883,0
100000001280798100,peripheral,peripheral,peripheral,False,0.8,9,0.2404,"Признаков роли нет: вход 24 тыс от 1, выход 0 к 0, передал 0%.",3,False,1,0,23785.0,0.0,0.0,,17782.624504556552,0.7476402986990351,0.7340348423324576,8,7.026378472183543e-05,0.0,7,,0
100000005228059100,peripheral,peripheral,peripheral,False,0.8,2,0.2403,"Признаков роли нет: вход 26 тыс от 1, выход 0 к 0, передал 0%.",1,False,1,0,26000.0,0.0,0.0,,26000.0,1.0,1.0,8,0.00010273277728485035,0.0,1,,0
100000007689942100,peripheral,peripheral,peripheral,False,0.8,17,0.2399,"Признаков роли нет: вход 5 тыс от 1, выход 25 тыс к 2, передал в 5,0 раза больше полученного (есть невидимые поступления извне).",3,False,1,2,5000.0,25000.0,5.0,0.0,4142.103435849744,0.8284206871699488,0.7671508504285657,8,9.174289330149316e-05,1.981468513870874e-05,7,,1
100000000749118100,peripheral,peripheral,peripheral,False,0.8,1,0.239,"Признаков роли нет: вход 10 тыс от 1, выход 16 тыс к 1, передал в 1,6 раза больше полученного (есть невидимые поступления извне).",3,False,1,1,10330.0,16500.0,1.5972894482090998,0.0,7816.11499440432,0.7566423034273301,0.6659430358381553,8,7.430019735026747e-05,1.922024458454748e-05,7,,0
